MS SubClass,Overall Qual,Year Built,Year Remod/Add,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,House Age,Remodel Age,Total SF,Total SF Plus Garage,Total Baths,Qual x SF,Exter Qual_Ord,Bsmt Qual_Ord,Heating QC_Ord,Kitchen Qual_Ord,Fireplace Qu_Ord,Functional_Ord,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__NAmes,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__Other,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__Timber,House Style__2Story,House Style__SFoyer,Bldg Type__2fmCon,Bldg Type__Duplex,Bldg Type__Twnhs,Bldg Type__TwnhsE,Sale Condition__Other,Sale Condition__Partial,Sale Type__New,Sale Type__Other,Sale Type__WD ,Garage Type__BuiltIn,Garage Type__Detchd,Garage Type__Other,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Exterior 1st__CemntBd,Exterior 1st__HdBoard,Exterior 1st__MetalSd,Exterior 1st__Stucco,Exterior 1st__VinylSd,Exterior 1st__Wd Sdng,Exterior 1st__WdShing,Exterior 2nd__CmentBd,Exterior 2nd__HdBoard,Exterior 2nd__MetalSd,Exterior 2nd__Stucco,Exterior 2nd__VinylSd,Exterior 2nd__Wd Sdng,Exterior 2nd__Wd Shng,Roof Style__Hip,MS Zoning__Other,MS Zoning__RL,MS Zoning__RM,Lot Shape__IR2,Lot Shape__Reg,Lot Config__CulDSac,Lot Config__Inside,Condition 1__Feedr,Condition 1__Norm,Condition 1__PosN,Garage Finish_Ord,Garage Finish x Garage Area,Garage Finish x Garage Cars,Garage Finish x Garage Area x Garage Cars,Garage Cars x Garage Area,Qual x SF Plus Garage,Qual x SF Plus Garage + Garage Finish x Garage Area,SaleYear,SaleMonth,SaleQuarter,Age Bucket_Ord,BsmtFin Type 1__ALQ,BsmtFin Type 1__BLQ,BsmtFin Type 1__GLQ,BsmtFin Type 1__LwQ,BsmtFin Type 1__Rec,BsmtFin Type 1__Unf,Season Sold__Fall,Season Sold__Spring,Season Sold__Summer,Season Sold__Winter
120,8,2006,2006,1520.0,1567,1567,2,2006.0,3.0,648.0,264561,0,0,3087.0,3735.0,2.0,24696.0,4,4.0,5,5,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,3.0,1944.0,9.0,5832.0,1944.0,29880.0,31824.0,2006,10,4,4,0,0,1,0,0,0,1,0,0,0
120,7,2006,2006,1356.0,1500,1500,2,2006.0,3.0,648.0,246578,0,0,2856.0,3504.0,2.0,19992.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,3.0,1944.0,9.0,5832.0,1944.0,24528.0,26472.0,2006,10,4,4,0,0,1,0,0,0,1,0,0,0
60,5,2005,2005,732.0,734,1838,2,2005.0,2.0,372.0,192140,1,1,2570.0,2942.0,2.5,12850.0,4,4.0,5,3,4.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,1116.0,6.0,2232.0,744.0,14710.0,15826.0,2006,7,3,4,0,0,0,0,0,1,0,0,1,0
60,6,2002,2003,783.0,807,1509,2,2002.0,2.0,393.0,183200,4,3,2292.0,2685.0,2.5,13752.0,4,4.0,5,4,4.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,1179.0,6.0,2358.0,786.0,16110.0,17289.0,2006,6,2,4,0,0,1,0,0,0,0,0,1,0
60,8,2004,2004,707.0,707,1414,2,2004.0,2.0,403.0,178000,2,2,2121.0,2524.0,2.5,16968.0,4,5.0,5,4,4.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,1209.0,6.0,2418.0,806.0,20192.0,21401.0,2006,10,4,4,0,0,0,0,0,1,1,0,0,0
60,7,2004,2005,848.0,848,1598,2,2004.0,2.0,433.0,201490,2,1,2446.0,2879.0,2.5,17122.0,4,4.0,5,4,4.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,1299.0,6.0,2598.0,866.0,20153.0,21452.0,2006,7,3,4,0,0,0,0,0,1,0,0,1,0
60,8,2000,2000,1406.0,1454,1936,2,2000.0,2.0,504.0,230500,6,6,3342.0,3846.0,2.5,26736.0,4,4.0,5,4,3.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,1008.0,4.0,2016.0,1008.0,30768.0,31776.0,2006,11,4,4,0,0,0,0,0,1,1,0,0,0
60,7,2003,2003,783.0,807,1509,2,2003.0,2.0,393.0,180000,3,3,2292.0,2685.0,2.5,16044.0,4,4.0,5,4,4.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,3.0,1179.0,6.0,2358.0,786.0,18795.0,19974.0,2006,7,3,4,0,0,0,0,0,1,0,0,1,0
60,6,2000,2000,953.0,953,1664,2,2000.0,2.0,460.0,172400,6,6,2617.0,3077.0,2.5,15702.0,3,4.0,5,3,3.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2.0,920.0,4.0,1840.0,920.0,18462.0,19382.0,2006,1,1,4,0,0,0,0,0,1,0,0,0,1
60,6,2000,2000,982.0,1008,1889,2,2000.0,2.0,431.0,215000,6,6,2871.0,3302.0,2.5,17226.0,3,4.0,5,3,3.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,1293.0,6.0,2586.0,862.0,19812.0,21105.0,2006,4,2,4,1,0,0,0,0,0,0,1,0,0
60,7,1998,1999,930.0,956,1886,2,1998.0,2.0,431.0,199900,8,7,2816.0,3247.0,2.5,19712.0,4,4.0,4,4,3.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,1293.0,6.0,2586.0,862.0,22729.0,24022.0,2006,7,3,4,0,0,0,0,0,1,0,0,1,0
60,6,2000,2000,959.0,959,1671,2,2000.0,2.0,472.0,173000,6,6,2630.0,3102.0,2.5,15780.0,3,4.0,5,3,3.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,1416.0,6.0,2832.0,944.0,18612.0,20028.0,2006,2,1,4,0,0,1,0,0,0,0,0,0,1
60,7,2006,2006,1035.0,1082,2322,3,2006.0,3.0,617.0,287602,0,0,3357.0,3974.0,3.5,23499.0,4,4.0,4,4,0.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,1234.0,6.0,3702.0,1851.0,27818.0,29052.0,2006,8,3,4,0,0,0,0,0,1,0,0,1,0
60,7,1999,1999,975.0,1005,2291,2,1999.0,2.0,429.0,230000,7,7,3266.0,3695.0,2.5,22862.0,4,4.0,5,4,3.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,1287.0,6.0,2574.0,858.0,25865.0,27152.0,2006,2,1,4,0,0,0,0,0,1,0,0,0,1
60,8,1998,1998,1044.0,1079,1976,2,1998.0,3.0,885.0,286000,8,8,3020.0,3905.0,2.5,24160.0,4,4.0,5,4,5.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,2655.0,9.0,7965.0,2655.0,31240.0,33895.0,2006,2,1,4,0,0,1,0,0,0,0,0,0,1
60,8,2000,2000,1160.0,1205,2234,2,2000.0,3.0,768.0,300000,6,6,3394.0,4162.0,2.5,27152.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0,1536.0,6.0,4608.0,2304.0,33296.0,34832.0,2006,6,2,4,0,0,1,0,0,0,0,0,1,0
60,8,1998,1998,1086.0,1086,1924,2,1998.0,2.0,592.0,280000,8,8,3010.0,3602.0,2.5,24080.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2.0,1184.0,4.0,2368.0,1184.0,28816.0,30000.0,2006,6,2,4,0,0,1,0,0,0,0,0,1,0
60,8,1998,1998,1141.0,1165,2263,2,1998.0,2.0,420.0,258000,8,8,3404.0,3824.0,2.5,27232.0,4,4.0,4,4,3.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,3.0,1260.0,6.0,2520.0,840.0,30592.0,31852.0,2006,7,3,4,0,0,0,0,0,1,0,0,1,0
60,8,1994,1995,1290.0,1305,2494,2,1994.0,3.0,803.0,321000,12,11,3784.0,4587.0,2.5,30272.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,2409.0,9.0,7227.0,2409.0,36696.0,39105.0,2006,6,2,3,0,0,1,0,0,0,0,0,1,0
60,8,1994,1994,1165.0,1203,2526,2,1994.0,3.0,844.0,290000,12,12,3691.0,4535.0,2.5,29528.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,2.0,1688.0,6.0,5064.0,2532.0,36280.0,37968.0,2006,12,4,3,0,0,1,0,0,0,0,0,0,1
60,8,1993,1993,1286.0,1565,2799,2,1993.0,3.0,704.0,315000,13,13,4085.0,4789.0,2.5,32680.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,2112.0,9.0,6336.0,2112.0,38312.0,40424.0,2006,10,4,3,0,0,0,1,0,0,1,0,0,0
60,8,2005,2006,1100.0,1116,1964,2,2005.0,2.0,760.0,252000,1,0,3064.0,3824.0,2.5,24512.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,2280.0,6.0,4560.0,1520.0,30592.0,32872.0,2006,1,1,4,0,0,0,0,0,1,0,0,0,1
20,8,2006,2006,1670.0,1670,1670,2,2006.0,3.0,928.0,336820,0,0,3340.0,4268.0,2.5,26720.0,4,5.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,1856.0,6.0,5568.0,2784.0,34144.0,36000.0,2006,9,3,4,0,0,1,0,0,0,1,0,0,0
20,8,2006,2006,1660.0,1660,1660,2,2006.0,2.0,500.0,290000,0,0,3320.0,3820.0,2.0,26560.0,4,5.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2.0,1000.0,4.0,2000.0,1000.0,30560.0,31560.0,2006,5,2,4,0,0,1,0,0,0,0,1,0,0
20,7,2005,2005,1616.0,1616,1616,2,2005.0,3.0,834.0,232000,1,1,3232.0,4066.0,2.0,22624.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,1668.0,6.0,5004.0,2502.0,28462.0,30130.0,2006,4,2,4,0,0,0,0,0,1,0,1,0,0
20,8,2006,2006,1504.0,1504,1504,2,2006.0,2.0,510.0,199000,0,0,3008.0,3518.0,2.0,24064.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,1530.0,6.0,3060.0,1020.0,28144.0,29674.0,2006,9,3,4,0,0,0,0,0,1,1,0,0,0
20,8,2006,2006,1278.0,1278,1278,2,2006.0,2.0,584.0,198600,0,0,2556.0,3140.0,2.0,20448.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1168.0,4.0,2336.0,1168.0,25120.0,26288.0,2006,10,4,4,0,0,1,0,0,0,1,0,0,0
20,8,2006,2006,1489.0,1489,1489,2,2006.0,2.0,776.0,232600,0,0,2978.0,3754.0,2.0,23824.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1552.0,4.0,3104.0,1552.0,30032.0,31584.0,2006,6,2,4,0,0,0,0,0,1,0,0,1,0
60,8,2006,2006,1095.0,1095,1939,2,2006.0,3.0,1053.0,266000,0,0,3034.0,4087.0,2.5,24272.0,4,4.0,4,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,2106.0,6.0,6318.0,3159.0,32696.0,34802.0,2006,8,3,4,0,0,0,0,0,1,0,0,1,0
60,7,2005,2006,756.0,756,1553,2,2005.0,2.0,615.0,186500,1,0,2309.0,2924.0,2.5,16163.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1230.0,4.0,2460.0,1230.0,20468.0,21698.0,2006,3,1,4,0,0,0,0,0,1,0,1,0,0
60,6,2005,2005,858.0,858,1716,2,2005.0,2.0,615.0,200825,1,1,2574.0,3189.0,2.5,15444.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1230.0,4.0,2460.0,1230.0,19134.0,20364.0,2006,2,1,4,0,0,0,0,0,1,0,0,0,1
60,7,2006,2006,770.0,778,1576,2,2006.0,2.0,614.0,197000,0,0,2346.0,2960.0,2.5,16422.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1228.0,4.0,2456.0,1228.0,20720.0,21948.0,2006,8,3,4,0,0,0,0,0,1,0,0,1,0
20,6,2006,2006,1262.0,1262,1262,2,2006.0,2.0,572.0,185000,0,0,2524.0,3096.0,2.0,15144.0,4,4.0,4,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3.0,1716.0,6.0,3432.0,1144.0,18576.0,20292.0,2006,5,2,4,0,0,1,0,0,0,0,1,0,0
20,7,2005,2005,1257.0,1266,1266,2,2005.0,2.0,453.0,176000,1,1,2523.0,2976.0,2.0,17661.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1.0,453.0,2.0,906.0,906.0,20832.0,21285.0,2006,4,2,4,0,0,0,0,0,1,0,1,0,0
20,7,2006,2006,1293.0,1301,1301,2,2006.0,2.0,572.0,187750,0,0,2594.0,3166.0,2.0,18158.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1144.0,4.0,2288.0,1144.0,22162.0,23306.0,2006,8,3,4,0,0,0,0,0,1,0,0,1,0
20,6,2005,2005,1142.0,1142,1142,1,2005.0,0.0,0.0,139500,1,1,2284.0,2284.0,1.5,13704.0,3,3.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,13704.0,13704.0,2006,1,1,4,0,0,1,0,0,0,0,0,0,1
20,7,2005,2006,1400.0,1400,1400,2,2005.0,2.0,612.0,186800,1,0,2800.0,3412.0,2.0,19600.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,1224.0,4.0,2448.0,1224.0,23884.0,25108.0,2006,10,4,4,0,0,0,0,0,1,1,0,0,0
20,6,2005,2006,1131.0,1131,1131,1,2005.0,0.0,0.0,132000,1,0,2262.0,2262.0,1.5,13572.0,3,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,13572.0,13572.0,2006,3,1,4,0,0,0,0,0,1,0,1,0,0
20,6,2005,2005,1141.0,1141,1141,1,2005.0,2.0,484.0,142500,1,1,2282.0,2766.0,1.5,13692.0,4,4.0,5,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0,484.0,2.0,968.0,968.0,16596.0,17080.0,2006,3,1,4,0,0,0,0,0,1,0,1,0,0
20,6,2004,2004,1158.0,1158,1158,1,2006.0,2.0,576.0,158000,2,2,2316.0,2892.0,1.5,13896.0,3,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0,576.0,2.0,1152.0,1152.0,17352.0,17928.0,2006,5,2,4,1,0,0,0,0,0,0,1,0,0
60,7,2005,2005,891.0,891,1686,2,2005.0,2.0,462.0,184000,1,1,2577.0,3039.0,2.5,18039.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,3.0,1386.0,6.0,2772.0,924.0,21273.0,22659.0,2006,4,2,4,0,0,0,0,0,1,0,1,0,0
60,7,2005,2005,784.0,831,1585,2,2005.0,2.0,449.0,184900,1,1,2369.0,2818.0,2.5,16583.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2.0,898.0,4.0,1796.0,898.0,19726.0,20624.0,2006,3,1,4,0,0,0,0,0,1,0,1,0,0
60,6,1997,1998,941.0,941,1837,2,1997.0,2.0,688.0,187000,9,8,2778.0,3466.0,2.5,16668.0,3,4.0,5,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2.0,1376.0,4.0,2752.0,1376.0,20796.0,22172.0,2006,7,3,4,0,0,0,0,0,1,0,0,1,0
60,6,1992,1992,761.0,810,1603,2,1992.0,2.0,484.0,175900,14,14,2364.0,2848.0,2.5,14184.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,968.0,4.0,1936.0,968.0,17088.0,18056.0,2006,7,3,3,1,0,0,0,0,0,0,0,1,0
60,6,1992,1993,836.0,844,1731,2,1992.0,2.0,462.0,248500,14,13,2567.0,3029.0,2.5,15402.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2.0,924.0,4.0,1848.0,924.0,18174.0,19098.0,2006,10,4,3,1,0,0,0,0,0,1,0,0,0
120,6,1990,1991,1398.0,1398,1398,2,1990.0,2.0,542.0,172000,16,15,2796.0,3338.0,2.0,16776.0,4,4.0,4,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,1084.0,4.0,2168.0,1084.0,20028.0,21112.0,2006,7,3,3,0,0,1,0,0,0,0,0,1,0
120,6,1991,1991,1217.0,1217,1217,2,1991.0,2.0,484.0,151000,15,15,2434.0,2918.0,2.0,14604.0,4,4.0,4,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,968.0,4.0,1936.0,968.0,17508.0,18476.0,2006,6,2,3,0,0,1,0,0,0,0,0,1,0
60,6,1994,1994,636.0,636,1320,2,1994.0,2.0,472.0,150000,12,12,1956.0,2428.0,2.5,11736.0,3,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,1416.0,6.0,2832.0,944.0,14568.0,15984.0,2006,7,3,3,1,0,0,0,0,0,0,0,1,0
20,4,1966,1966,1056.0,1056,1056,1,1966.0,1.0,384.0,107000,40,40,2112.0,2496.0,1.0,8448.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1.0,384.0,1.0,384.0,384.0,9984.0,10368.0,2006,11,4,2,0,0,0,0,1,0,1,0,0,0
